File Name,File Id,Criterion Name,Expected Result,Actual Result,Report Time,Test Result NR,Batch Name,Expected Reason,Actual Reason
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,OH1 handle,No,N/A,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,034: bạn không dùng oh thuyết phục,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Summary structure,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Contain all information,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Payment receipt,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Where,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,When,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Will you pay?,Yes,N/A,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Reason of the call,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Identification of client,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Focus on PTP,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684558140050_3735_810349343698_516586097.mp3,qs_9Fr3RPLMdVGXVgldD2Q,Greeting,No,No,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,"lỗi tín hiệu, không nghe rõ tên nhân viên",Không giới thiệu tên nhân viên
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Focus on PTP,,Yes,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Follow the structure of the call,Yes,N/A,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Greeting,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,COC,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Save result,Yes,No,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,Call disconnected (RPC),"Lưu sai, không lưu result theo quy định - Không ghi nhận số đt mới của KH"
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Attitude,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Communication skill,Yes,No,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,,Nói quá to hoặc quá nhỏ #more chào chị em phương home credit cho hỏi chị đặng thị liễu nghe máy hả chị;#Nhấn giọng #more chào chị em phương home credit cho hỏi chị đặng thị liễu nghe máy hả chị
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Identification of client,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Reason of the call,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Will you pay?,Yes,N/A,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,When,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,How much,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Where,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Payment receipt,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Contain all information,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,Summary structure,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,OH1 handle,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563355198_3755_810375973020_516599700.mp3,q_slYVEKIfwkxwMQb3BNsg,OH2 handle,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Identification of client,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Focus on PTP,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Greeting,Yes,No,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,"agent nói ""chào tôi Vi home credit"", asr không bắt được tên nhân viên",Không giới thiệu tên nhân viên
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,COC,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Save result,Yes,No,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,"KH từ chối, agent chưa nói xong oh1, kh cúp ngang => Call disconnected (RPC)","Lưu sai, không lưu result theo quy định - Không ghi nhận số đt mới của KH"
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Attitude,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Communication skill,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Follow the structure of the call,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,OH2 handle,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,OH1 handle,,No,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,Thiếu giải pháp theo quy định cho group M3B
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Contain all information,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Payment receipt,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Where,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,How much,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,When,,No,2023-06-30 08:18:45,Fail,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,Không lấy được thông tin ngày thanh toán theo quy định
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Will you pay?,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Reason of the call,Yes,Yes,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,,
1684563528206_3731_810352652784_516600931.mp3,gWIr0g97OGbTFH_9DC9PQg,Summary structure,,N/A,2023-06-30 08:18:45,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Identification of client,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,COC,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Reason of the call,Yes,No,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,agent nói lắp số tiền => asr không bắt được,KB KH: Thiếu số tiền cung cấp cho KH
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Will you pay?,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,When,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,call nhánh 3,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,How much,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,call nhánh 3,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Where,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,call nhánh 3,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Payment receipt,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,call nhánh 3,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Contain all information,No,N/A,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,"Call nhánh 3: thiếu hướng thanh toán sớm số tiền, thiếu moti",
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Summary structure,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,OH1 handle,No,No,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,"thiếu moti, số tiền < 100%",Thiếu motivation theo quy định cho group M3B
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,OH2 handle,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Follow the structure of the call,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Communication skill,No,Yes,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,agent chen ngang,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Attitude,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Save result,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,"agent nói oh1 xong KH không từ chối cũng không hứa trả, agent chốt call luôn => Message left (RPC)",
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Greeting,No,No,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,không giới thiệu tên nhân viên,Không giới thiệu tên nhân viên
1684564752394_3633_810915676919_516607236.mp3,sL-zsRlY_1rfsd95w_1BZA,Focus on PTP,Yes,N/A,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Focus on PTP,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Greeting,No,No,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,không thực hiện greeting,Không giới thiệu tên nhân viên
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,How much,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,When,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Will you pay?,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Reason of the call,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Identification of client,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,COC,No,No,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,#ID38,KO.Wrong PTP procedure_Customer does not give promise to pay
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Save result,No,No,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,agent đã nói oh 2 lần => Message left (RPC),"Lưu sai, không lưu result theo quy định - Không ghi nhận số đt mới của KH"
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Where,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Payment receipt,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,OH1 handle,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Contain all information,,Partially,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,agent đang nói sum thì KH cúp ngang,Thiếu liên hệ hotline
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Summary structure,,N/A,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,agent đang nói sum thì KH cúp ngang,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Attitude,Yes,Yes,2023-06-30 08:18:46,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Communication skill,Yes,No,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,,"Nói quá to hoặc quá nhỏ #more tối thiểu chú vay mượn đóng sớm tránh nhân viên hỗ trợ thanh toán dễ dàng tìm nhà có thể liên hệ với cơ quan chức năng hỏi thăm, trúng 3 tháng rồi không trả nợ nha chú 9695000"
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,Follow the structure of the call,Yes,N/A,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,,
1684566077886_3733_810388680678_516616047.mp3,r1zfABONYRJGQnwmPapPqA,OH2 handle,No,N/A,2023-06-30 08:18:46,Fail,Batch 300 call ngay 30/6 lan 2,thiếu số tiền trong mục tiêu,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Summary structure,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Greeting,No,No,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"không nghe rõ tên nhân viên, tên công ty",Không chào hỏi;#Không giới thiệu tên nhân viên;#Không giới thiệu tên công ty
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,COC,Yes,No,2023-06-30 08:18:47,Fail,Batch 300 call ngay 30/6 lan 2,,KO.Bad attitude with customer (rude word) Non-exception- Keyword: mày
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Save result,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,agent đã nói oh 2 lần => Message left (RPC),
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Attitude,Yes,No,2023-06-30 08:18:47,Fail,Batch 300 call ngay 30/6 lan 2,,Vi phạm keyword Danh xưng không phù hợp #more mày
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Communication skill,No,No,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,agent chen ngang,"Nói quá nhanh, quá chậm, hoặc nói lầm bầm lướt từ #more Quá chậm: ạ ạ ạ, ạ có người điện anh rồi á hả, ạ tôi nói anh nghe nè tiền, Quá nhanh: nha nên là ngày hôm nay tới ngày 24 tây thanh toán được ngày nào;#Nói quá to hoặc quá nhỏ #more ạ có người điện anh rồi á hả, ạ ạ ạ, ạ tôi nói anh nghe nè tiền;#Nhấn giọng #more bảo mật thông tin hợp đồng trần văn tiền đang nghe máy đúng không nhớ số đang gọi, nói sao triệu sao, hợp đồng anh vay tiền mặt bên phía công ty tài chính home credit công ty hiện tại đang có chương trình quà tặng voucher mua sắm đến 350000 nữa mang ra đóng đủ nợ hiện tại của mình là 17868000 đó anh ngày mai hôm nay anh đóng tiền, ạ có người điện anh rồi á hả, vậy cho em hỏi anh là khi nào anh, ạ ạ ạ, ạ tôi nói anh nghe nè tiền, nghe miền tỷ nghe hết tiền;#Chen ngang khi KH đang nói #more ạ có người điện anh rồi á hả, ạ ạ ạ, nếu trường hợp khóa khó khăn như vậy thì công ty hỗ trợ thêm thời nam vâng anh ơi, ủa anh ơi"
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Follow the structure of the call,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,OH2 handle,Yes,N/A,2023-06-30 08:18:47,Fail,Batch 300 call ngay 30/6 lan 2,,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,OH1 handle,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Identification of client,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Contain all information,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Payment receipt,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Where,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,How much,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,When,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,KH cúp ngang,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Will you pay?,Yes,N/A,2023-06-30 08:18:47,Fail,Batch 300 call ngay 30/6 lan 2,,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Reason of the call,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684566159756_3731_810915676919_516617180.mp3,vcc3122ZittmwhMQk_hPRA,Focus on PTP,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Focus on PTP,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,COC,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Save result,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,Unidentified person (RPC),
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Attitude,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Communication skill,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Follow the structure of the call,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,OH2 handle,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,OH1 handle,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Summary structure,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Contain all information,No,N/A,2023-06-30 08:18:47,Fail,Batch 300 call ngay 30/6 lan 2,thiếu phân tích của moti,
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Payment receipt,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Where,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,How much,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,When,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Will you pay?,,N/A,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Reason of the call,,No,2023-06-30 08:18:47,Fail,Batch 300 call ngay 30/6 lan 2,"Call im lặng, không xác nhận được KH",KB KH: Thiếu thông tin DPD;#KB KH: Thiếu số tiền cung cấp cho KH
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Identification of client,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,agent đã hỏi đầy đủ họ tên kh 2 lần,
1684568433293_3729_810973375331_521658891.mp3,ibMs_zrkN5QVbiyJov1Fvg,Greeting,Yes,Yes,2023-06-30 08:18:47,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568932941_3776_810909810626_516635557.mp3,gxDN4NWgc6hEW3nooGtIcQ,OH2 handle,No,N/A,2023-06-30 08:18:49,Fail,Batch 300 call ngay 30/6 lan 2,"thiếu giải pháp, thiếu moti",
1684568932941_3776_810909810626_516635557.mp3,gxDN4NWgc6hEW3nooGtIcQ,Follow the structure of the call,Yes,Yes,2023-06-30 08:18:49,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568932941_3776_810909810626_516635557.mp3,gxDN4NWgc6hEW3nooGtIcQ,Communication skill,No,Yes,2023-06-30 08:18:49,Fail,Batch 300 call ngay 30/6 lan 2,agent chen ngang,
1684568932941_3776_810909810626_516635557.mp3,gxDN4NWgc6hEW3nooGtIcQ,Attitude,Yes,Yes,2023-06-30 08:18:49,Pass,Batch 300 call ngay 30/6 lan 2,,
1684568932941_3776_810909810626_516635557.mp3,gxDN4NWgc6hEW3nooGtIcQ,Save result,Yes,Yes,2023-06-30 08:18:49,Pass,Batch 300 call ngay 30/6 lan 2,Message left (RPC),
